id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rpl31-ps24	0	NA	NA	NA	NA	NA
ENSMUSG00000097265	0.809270551260024	-0.238902007072214	1.81600424178608	-0.131553661370994	0.895337339738008	NA
Gm26802	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
1700109K24Rik	0.490761578094645	-1.43901752029287	2.19229413712748	-0.656398015176186	0.511568067185204	NA
Gm26805	0.303740720414952	-1.75612220308622	3.29575055335437	-0.532844393001423	0.594141300730729	NA
Gm9903	0.381425044232917	0.594080934935553	3.10428672668038	0.191374375900787	0.848232294104317	NA
Gm47512	0.9230244811197	0.0315199202479793	1.89054741345672	0.0166723775471717	0.986697983622289	NA
Gm26648	7.46133003636188	-0.529505577086918	0.609022388654033	-0.869435322824748	0.384609069790478	NA
4930525G20Rik	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
2900076A07Rik	159.4222664523	-0.357174862468205	0.184000985966669	-1.94115732908575	0.0522391970949369	0.792432933164369
Gm26650	0.23486512008976	-1.58720140720425	3.52649007754827	-0.450079646419344	0.652653012241774	NA
Gm5106	0.235013168155414	1.28978293023114	3.52639337829521	0.365751290871203	0.71455066933321	NA
AI849053	0	NA	NA	NA	NA	NA
Gm26685	0	NA	NA	NA	NA	NA
5031415H12Rik	0	NA	NA	NA	NA	NA
Gm26686	0.595776597326425	-0.852052844446437	2.1398835026581	-0.398177210763129	0.69049956329042	NA
Gm26684	3.83507737087257	0.419650099696244	0.864584527885587	0.485377757941763	0.627408406835135	NA
D130017N08Rik	3.5601145995188	1.91051209076174	0.907018063082011	2.10636608963431	0.0351725645236906	NA
Gm2155	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
1300002E11Rik	14.4318492950796	-0.0477469379889212	0.428601310171522	-0.111401754627893	0.911297768731509	0.99948711220668
Gm18828	0	NA	NA	NA	NA	NA
A230107N01Rik	0.255896458004885	-0.199276067442783	3.47843378332931	-0.0572890213974548	0.954314965646492	NA
Hmgb1-ps8	36.6223179914238	-0.73464157703634	0.390795321435433	-1.87986277404224	0.0601267824672286	0.835172013371754
Gm26532	4.25251417100975	0.748188779364548	0.752030028305603	0.994892160157874	0.319788716273031	NA
Gm26654	0	NA	NA	NA	NA	NA
1700034B16Rik	0	NA	NA	NA	NA	NA
3110083C13Rik	1.84086828284922	-1.48617766336447	1.1851608842611	-1.25398811511657	0.209846325303883	NA
Rpl31-ps15	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm17276	0.586598150980433	-1.6832479719439	2.37966151049747	-0.707347647771979	0.479350462094489	NA
Gm26834	0	NA	NA	NA	NA	NA
Gm6410	0.572998111856863	1.46944558940259	2.08804266468612	0.703743086410295	0.481592782738359	NA
Gm17249	3.52113403506703	1.25229235971901	0.841885790988755	1.48748485022921	0.136886801549181	NA
A930038B10Rik	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26871	0.266505661614496	-0.199276437126666	3.430491001207	-0.0580897711308822	0.953677122090589	NA
Gm26569	0.317078215901761	1.71597280473209	3.21929055891559	0.533028247475157	0.594014026681863	NA
Gm26568	0	NA	NA	NA	NA	NA
Gm10516	2.95919759976179	-1.01287751783073	0.981135252619391	-1.03235258862282	0.301906973688229	NA
1700007L15Rik	0.900499540000455	0.172098666908828	1.73818016929628	0.0990108332547043	0.921129668677855	NA
Tmem147os	2.25953702646213	0.969598061313055	1.05326025172851	0.920568358790565	0.357275828150317	NA
1700028E10Rik	2.57117544701202	-0.309489511928429	0.956742132723926	-0.323482682891038	0.7463297202156	NA
A530083I20Rik	1.34263013434259	-0.853277032798515	1.41521794405624	-0.60292977232389	0.546555408999431	NA
4930426I24Rik	0.462516802318494	-2.40663278295924	2.88131974502162	-0.835253632338949	0.403574918244994	NA
Carmn	0.659152395879151	1.80006210870196	1.99436523088645	0.902573952265438	0.366752056103873	NA
Gm16897	1.37605194359021	0.465289642148684	1.39461789584288	0.33363234727995	0.738657005917113	NA
A330048O09Rik	0	NA	NA	NA	NA	NA
E030030I06Rik	1.57782086225324	0.251900508495795	1.31788872114632	0.191139437233129	0.848416350743958	NA
Tnfsf12	10.5009229080892	-1.20218565564122	0.590989205076817	-2.03419224126937	0.0419322165235486	NA
Gm26672	0.627682443356034	-0.643942457631816	2.36329617615653	-0.27247640990943	0.785255727481657	NA
F420014N23Rik	1.10353398029323	-3.666674563851	2.27630927798393	-1.6107980577659	0.107223744577188	NA
Zfp87	8.99496241050228	-0.39209473756665	0.509314252788503	-0.769848350836297	0.441389854630381	NA
Fendrr	0.241439884673991	-1.5872014337759	3.52649007697307	-0.450079654027626	0.652653006755989	NA
Gm26671	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26618	0	NA	NA	NA	NA	NA
9030407P20Rik	0.582278808304392	0.423720654277374	1.96181910377408	0.215983549891137	0.82900057023259	NA
Rps18-ps4	11.9732429421492	0.537184115935457	0.456800975555478	1.17596972134797	0.239606975766362	NA
Gm26731	0	NA	NA	NA	NA	NA
4732491K20Rik	6.98685809607982	-0.361578412663109	0.641325836968137	-0.563798293816554	0.572891413101595	NA
C920009B18Rik	1.14061091751237	-1.13377762739104	1.41624056141925	-0.800554410230174	0.423389652485978	NA
2310001H17Rik	15.3326323051577	-0.364843903643477	0.421167679453803	-0.866267573325261	0.386343444368903	0.99948711220668
Gm26774	0.224567595899682	-0.199275634042077	3.5338115409304	-0.0563911322757215	0.955030221134623	NA
Gm16793	0.371150957993056	1.91187788196859	3.08021190988176	0.620696866937957	0.534799091236157	NA
9430065F17Rik	0.387711567347832	-0.985043019048531	2.65388080200286	-0.371170784424503	0.710510331977739	NA
4930550C17Rik	0	NA	NA	NA	NA	NA
Gm26544	0	NA	NA	NA	NA	NA
Gm26717	0	NA	NA	NA	NA	NA
C030034L19Rik	0.513240153575864	-0.203724607255111	2.51136692923244	-0.0811210042163676	0.935345721786711	NA
Gm8177	0	NA	NA	NA	NA	NA
Gm10390	1.16437054730469	1.04892831458052	1.47211169005065	0.712533105789301	0.476134718579861	NA
4930467K11Rik	0	NA	NA	NA	NA	NA
Gm26875	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm26876	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm26877	0	NA	NA	NA	NA	NA
6720427I07Rik	9.20729447111932	-0.440377498033518	0.584474671087526	-0.753458652389696	0.451174348882309	NA
B230208H11Rik	0.835611502800209	0.29676866269333	1.75393069908834	0.169202045923242	0.865637720580497	NA
Gm26873	2.9087842730371	0.103007373199886	0.96724760982334	0.106495350470496	0.915189344219287	NA
A230087F16Rik	0.897043558864276	2.16696007037148	1.92544368821801	1.12543414467602	0.260405108963313	NA
Gm26817	0	NA	NA	NA	NA	NA
1500026H17Rik	2.86661738513847	0.456453175678703	0.900390058209259	0.506950483867536	0.612189562164872	NA
Gm26815	0	NA	NA	NA	NA	NA
9130213A22Rik	0	NA	NA	NA	NA	NA
4930563E18Rik	0	NA	NA	NA	NA	NA
Gm3200	3.9213397191619	0.73631543060155	0.763655666425784	0.964198215208436	0.334946559032355	NA
Mirg	0.339220200048437	-0.870318553691312	2.74227386981413	-0.317371128854574	0.75096201154764	NA
Thoc2l	87.6290062716014	-0.229791705638207	0.204492525560629	-1.12371689384841	0.261133147197022	0.99948711220668
D030068K23Rik	0.776346403523073	-2.2104283556705	1.92338898528942	-1.14923625568017	0.250458574737409	NA
Gm16861	1.94395125717638	0.228380367530987	1.26887079142355	0.179987094883606	0.857162699538921	NA
Platr5	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26555	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm26744	0.103050010746813	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm17399	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
9230116N13Rik	0.862695611511448	0.356197870622371	1.90654707685844	0.186828783273112	0.851794878458793	NA
Gm10814	1.57455921616895	0.0951937352068434	1.20621902190733	0.07891911292886	0.937096960736837	NA
D630044L22Rik	0.200830326121259	-0.199275634042077	3.5338115409304	-0.0563911322757214	0.955030221134623	NA
Gm26833	0	NA	NA	NA	NA	NA
4933408J17Rik	0.22055659482452	-0.199275634042077	3.5338115409304	-0.0563911322757214	0.955030221134623	NA
Gm26831	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm26832	0	NA	NA	NA	NA	NA
B430218F22Rik	1.70064605924245	-0.984384725607958	1.65026999558663	-0.596499196034911	0.55084179079183	NA
1810014B01Rik	25.9026763721126	0.118254511929066	0.324283254668486	0.364664256407433	0.715362043114841	0.99948711220668
A830052D11Rik	21.7286714287785	-0.00574774174366421	0.34029202542992	-0.01689061545419	0.986523879483252	0.999819752177947
B130046B21Rik	1.16952406417415	0.10715556261666	1.50603581682785	0.0711507398558162	0.943277785897431	NA
AU020206	5.91117520998516	-0.165979551398136	0.610937972316543	-0.271679874093892	0.785868177575517	NA
Gm26670	0.138389873927178	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Mir155hg	0.730917659553081	-3.07074318363175	2.1832307737357	-1.406513329041	0.159571749434509	NA
Gm26666	0	NA	NA	NA	NA	NA
D630011A20Rik	0	NA	NA	NA	NA	NA
1700030M09Rik	0	NA	NA	NA	NA	NA
Vmn1r181	0.549999593502863	-0.343992053611919	2.48374593900741	-0.138497278731088	0.88984742014979	NA
Gm8941	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm6763	0	NA	NA	NA	NA	NA
AW047730	0	NA	NA	NA	NA	NA
Gm26520	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm10544	0.41498421932796	0.582228740610051	2.61078914147854	0.223008718459861	0.823528721018281	NA
Gm26782	199.053469464037	0.0868957486925533	0.174956779425842	0.496669800265645	0.619421922154441	0.99948711220668
Gm26781	0.442130594342131	-2.35338047022194	2.91548716590708	-0.807199735859493	0.419551417903525	NA
Gm16630	5.48860889489554	-0.725469442292826	0.646989703455441	-1.12129982659421	0.262160259348609	NA
Gm26783	0	NA	NA	NA	NA	NA
Gm26784	0	NA	NA	NA	NA	NA
Gm16754	2.14955222184633	0.194004279941631	1.22101224306138	0.15888807097889	0.87375705928043	NA
Gm6277	0.384347363061952	1.95989827449556	3.47606432869744	0.56382681365105	0.572872001592512	NA
Gm26633	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26632	0	NA	NA	NA	NA	NA
Gm17529	0.951383184793049	-1.55100851620516	1.75094469916563	-0.885812394271648	0.375718629853462	NA
Gm26631	12.8233992215368	-1.65795585284109	0.611228302858664	-2.71249849702144	0.00667780842124801	NA
Gm26629	0	NA	NA	NA	NA	NA
Gm26630	0	NA	NA	NA	NA	NA
Platr22	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26893	0	NA	NA	NA	NA	NA
Rian	7.80652144831295	-1.03609007898292	0.553497899114891	-1.87189523327867	0.0612210991947674	NA
Gm2824	0.605205341839609	0.397810522872794	1.94396457177272	0.20463877204821	0.837854360673939	NA
Gm26891	0.473889289320336	-0.113286241793759	2.27670188531201	-0.0497589265088318	0.960314498010017	NA
Gm16958	0	NA	NA	NA	NA	NA
9530026P05Rik	19.8488449659422	-0.299964027955687	0.413014842188149	-0.726279051780514	0.467667718707851	0.99948711220668
4930448E22Rik	0.138389873927178	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
D430036J16Rik	1.70120413133661	0.373681284843764	1.30858666457943	0.28556097579052	0.775214396109416	NA
Gm26737	0.469231183355845	-1.41765049454975	2.49155110918941	-0.568983108281878	0.569367603309758	NA
Gm26587	0.195560630748892	1.15311445097561	3.53008586130102	0.326653372264047	0.743930070695187	NA
5830432E09Rik	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm26586	0.581468072061185	0.329106213474099	2.12947908459031	0.154547755766014	0.877177859837467	NA
Gm26585	0	NA	NA	NA	NA	NA
Gm26583	0.618877365781962	-0.691091466719954	1.94795116821629	-0.354778640243214	0.722755431431539	NA
Gm9499	0	NA	NA	NA	NA	NA
Gm17634	0.23486512008976	-1.58720140720425	3.52649007754827	-0.450079646419344	0.652653012241774	NA
Gm26806	0	NA	NA	NA	NA	NA
Gm26807	0	NA	NA	NA	NA	NA
Gm17733	0	NA	NA	NA	NA	NA
Ptges3l	34.6912961153315	-0.0157488448394875	0.280362691028057	-0.0561731119848305	0.955203900859708	0.99948711220668
4732487G21Rik	2.87416152461428	0.799520955266271	1.00656585660665	0.794305658212599	0.427017510850179	NA
Gm2366	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
9930014A18Rik	2.17181294567365	0.24320844554515	1.0968373555867	0.221736107278238	0.824519320161664	NA
4933406C10Rik	1.27145499707688	0.690087935718973	1.36904161977512	0.50406644016588	0.614214689052615	NA
Gm26651	0	NA	NA	NA	NA	NA
Gm26653	0	NA	NA	NA	NA	NA
Gm26652	0	NA	NA	NA	NA	NA
Gm26537	0	NA	NA	NA	NA	NA
4930528D03Rik	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
3110045C21Rik	1.02087402044482	-1.73662011794562	1.71195378716356	-1.01440829242413	0.310387969069971	NA
4930516B21Rik	5.70423876637943	-0.0786756792475404	0.665770222367409	-0.118172421361499	0.905931041383828	NA
B230322F03Rik	0.733019745573789	1.94620209117328	2.27488054107352	0.855518369441441	0.39226423943452	NA
Gm16677	0	NA	NA	NA	NA	NA
1700040D17Rik	0.52643655864476	-0.203824363598832	2.50341021115846	-0.0814186834783707	0.93510899117036	NA
4930467D21Rik	0	NA	NA	NA	NA	NA
4930558J18Rik	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
4930488L21Rik	0.613559123541028	-1.76719197352909	2.7375948029778	-0.645527223972969	0.518585581928503	NA
Gm26844	0	NA	NA	NA	NA	NA
1700022N22Rik	1.4206803578801	1.54032924320625	1.58670057794279	0.97077499347945	0.331660337717328	NA
Platr31	1.04601714753551	1.11842660448485	2.05779640056722	0.543506930120279	0.586780820679126	NA
1700112J16Rik	0.398297333007226	-1.01337803053256	3.0617900530752	-0.330975675329124	0.740662859306731	NA
Rp31-ps19	0	NA	NA	NA	NA	NA
Kansl2-ps	4.57155457606945	-2.28227028222225	2.29812386116716	-0.99310151240636	0.320660487030221	NA
Gm4349	0.647779908877309	0.183201157574596	2.35746715391989	0.0777110116974388	0.938057934530034	NA
Gm26590	0.822101944346986	-2.36138878508199	2.11955130846326	-1.11409843000879	0.265236962113413	NA
Gm16675	2.57136251631611	-0.556988216143663	0.937544438885627	-0.594092603019121	0.552450178009004	NA
Gm26592	0	NA	NA	NA	NA	NA
2610037D02Rik	6.98171162478653	0.35931527937085	0.587540631978633	0.611558179662914	0.540830114410601	NA
2610020C07Rik	0.62419343606899	0.312447993806455	2.11816543941781	0.147508777167251	0.882730452336212	NA
Gm26939	0	NA	NA	NA	NA	NA
4930477E14Rik	0	NA	NA	NA	NA	NA
Gm805	0	NA	NA	NA	NA	NA
Mir124a-1hg	0	NA	NA	NA	NA	NA
Gm26749	0	NA	NA	NA	NA	NA
B230110C06Rik	0	NA	NA	NA	NA	NA
Gm26748	0.259930897030264	-0.199276210019714	3.46002226895288	-0.0575939096715762	0.954072101000043	NA
Gm21304	0	NA	NA	NA	NA	NA
Rps19-ps12	0	NA	NA	NA	NA	NA
C130060C02Rik	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26902	0.303740720414952	-1.75612220308622	3.29575055335437	-0.532844393001423	0.594141300730729	NA
D430018E03Rik	0.619360531217366	2.65192079734089	2.61849693893155	1.01276452071125	0.31117265115917	NA
4632411P08Rik	0.406790731161765	-2.24391857476384	2.55524597433986	-0.878161475371681	0.379856095291475	NA
Gm26639	0	NA	NA	NA	NA	NA
Gm26638	0.896465100975076	0.147130155345442	1.62440985935069	0.0905745274189934	0.927830672892936	NA
C430014B12Rik	0.81687862388928	0.0926212687155002	1.94713193613237	0.0475680497026184	0.962060495835747	NA
Gm26965	0.527260437371788	-2.63410036560594	3.31719674018953	-0.794074205395318	0.427152233182454	NA
Gm26640	0.792398262485715	0.793197818192246	1.83786823414178	0.431585792418161	0.666042486342091	NA
Jpx	10.4384679550094	0.0646516875439438	0.497967478438463	0.129831144288137	0.896700021872204	NA
Gm26797	0.821012761115086	0.212589155603765	1.75464165240438	0.121158160877154	0.903565762703157	NA
G730003C15Rik	1.3292234149051	-0.761186388544161	1.438828451476	-0.529032066166963	0.596783205686497	NA
C920006O11Rik	4.73010632430523	-0.983232078891692	0.797945269396713	-1.23220491003733	0.217872549632705	NA
Gm26796	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
D930030I03Rik	0.138389873927178	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
6230400D17Rik	21.3416310965021	0.524152555921973	0.357647406840406	1.46555670724006	0.142769092861608	0.99948711220668
Gm5432	0.215286899452153	1.20525126005471	3.52887358907375	0.341539936082286	0.732697145602754	NA
6430590A07Rik	1.76663191756711	-0.570240729009857	1.23188080171473	-0.462902521263507	0.643434240220463	NA
1700125G22Rik	0	NA	NA	NA	NA	NA
E230029C05Rik	2.17597305976705	-0.873850918695321	1.17735460023192	-0.742215572541344	0.457956734949807	NA
Gm26528	0.485491882722278	-0.285047409798926	2.2657377503004	-0.125807768247289	0.899884092464031	NA
4930578M01Rik	0.616807935241551	0.21083886639202	2.12024130782372	0.0994409766539408	0.92078814931074	NA
Dleu2	15.1869593850159	0.495032081245153	0.403417576166053	1.22709596827628	0.219786523030076	0.99948711220668
A330032B11Rik	0.297165955830721	-1.72068539859695	3.316064358121	-0.518893849084386	0.603834767333871	NA
4930500F10Rik	0	NA	NA	NA	NA	NA
Gm26676	0	NA	NA	NA	NA	NA
Gm2907	0	NA	NA	NA	NA	NA
1500002F19Rik	0.859010009290182	-2.34913661236442	1.93777955562248	-1.21228269002446	0.225404187673615	NA
Gm26673	0	NA	NA	NA	NA	NA
Gm26674	0	NA	NA	NA	NA	NA
Gm26660	2.68229216385568	-0.37582692588245	0.933498798911762	-0.402600331484706	0.687242265765788	NA
4930519P11Rik	0.235013168155414	1.28978293023114	3.52639337829521	0.365751290871203	0.71455066933321	NA
A430010J10Rik	211.715780146711	-4.44709351808261	1.39570142457697	-3.18627855483524	NA	NA
Gm17322	0	NA	NA	NA	NA	NA
Gm7952	0	NA	NA	NA	NA	NA
A930012L18Rik	0.428482008349993	-1.07484720304724	3.01990971602781	-0.355920310247229	0.721900245114062	NA
Gm26509	0	NA	NA	NA	NA	NA
Gm17597	0.224567595899682	-0.199275634042077	3.5338115409304	-0.0563911322757215	0.955030221134623	NA
Gm2061	0	NA	NA	NA	NA	NA
1110019D14Rik	6.52255314333539	0.154817166144745	0.616434726888124	0.251149325941272	0.801698661115276	NA
Gm10687	5.71118857956984	0.37713190910494	0.80138428995057	0.470600576819646	0.637925995644556	NA
4833422M21Rik	0.92038836212128	2.29110495245905	1.68361987355293	1.36082080548512	0.17357032529302	NA
4921514A10Rik	1.6453439405156	0.445990307781702	1.32485705112552	0.336632776647725	0.736393744680097	NA
Gm26562	0.323606605571332	-0.789074871579321	3.26137750029376	-0.24194527358708	0.808822568799975	NA
A330033J07Rik	0	NA	NA	NA	NA	NA
B230323A14Rik	0.462066292363388	1.02739040377772	2.50186023789745	0.410650598388794	0.681328756108195	NA
Gm5091	1.49161970233052	-0.0134567906913493	1.37442419252406	-0.00979085697453899	0.992188151191636	NA
4921504A21Rik	0.709214136895283	1.89567718263981	1.97817898847207	0.958294064231273	0.337914496111643	NA
4930519A11Rik	0	NA	NA	NA	NA	NA
Gm2383	1.88262261707859	0.0423984334985918	1.10649263502999	0.0383178632702265	0.969434248414868	NA
Gm26828	0	NA	NA	NA	NA	NA
Gm16617	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26827	0	NA	NA	NA	NA	NA
Gm26826	0.363128955842731	1.8848735815004	3.09866594439676	0.608285505867055	0.542998132365517	NA
Mirt1	0	NA	NA	NA	NA	NA
4933417D19Rik	0	NA	NA	NA	NA	NA
Carlr	0	NA	NA	NA	NA	NA
Platr4	0.52643655864476	-0.203824363598832	2.50341021115846	-0.0814186834783707	0.93510899117036	NA
Gm20033	0.266505661614496	-0.199276437126666	3.430491001207	-0.0580897711308822	0.953677122090589	NA
Gm26865	0.229595424717393	-0.199275634042077	3.5338115409304	-0.0563911322757213	0.955030221134623	NA
Gm26866	0	NA	NA	NA	NA	NA
A130051J06Rik	0.956318351709871	0.510595533555631	1.56461248282565	0.326339933472542	0.744167177978314	NA
Gm26862	0	NA	NA	NA	NA	NA
Gm26864	0	NA	NA	NA	NA	NA
9330185C12Rik	0	NA	NA	NA	NA	NA
Gm10561	0.426656616318145	-1.21157311513551	2.98377014497903	-0.406054439942132	0.684702600483179	NA
4921507G05Rik	0	NA	NA	NA	NA	NA
4930461G14Rik	0	NA	NA	NA	NA	NA
Mhrt	1.14674527060455	2.58912323584573	1.81389257012504	1.42738510454743	0.15346892192991	NA
Gm16387	0	NA	NA	NA	NA	NA
Gm26714	0.861912536087701	0.315552215019164	1.63517837049819	0.192977243774956	0.846976789936261	NA
Gm26713	0	NA	NA	NA	NA	NA
Gm26712	1.49393943103813	-0.093993890037859	1.46204001745122	-0.0642895467401218	0.948739676729982	NA
Gm7389	6.55353714980553	-6.26409208570006	3.17170294352117	-1.974993307143	NA	NA
Gm2093	0.517870598720895	1.12676067577039	2.84413575325131	0.39616979410435	0.691979772982336	NA
Gm16853	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
A330094K24Rik	1.84713195692812	-0.0154182212640078	1.14805794173527	-0.0134298284986413	0.989284869285025	NA
Gm26761	0	NA	NA	NA	NA	NA
Gm8649	0	NA	NA	NA	NA	NA
Gm26607	0	NA	NA	NA	NA	NA
1700015O11Rik	0	NA	NA	NA	NA	NA
Gm26608	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
1700101I11Rik	8.88657210886005	-0.923951809444216	0.686787605973376	-1.34532394208645	0.178520645081557	NA
Gm26612	0	NA	NA	NA	NA	NA
Gm26611	0	NA	NA	NA	NA	NA
Rps19-ps5	0	NA	NA	NA	NA	NA
Gm26642	0.876980698826471	-0.525987668452044	1.62511608961594	-0.323661596739437	0.746194248405186	NA
4930554H23Rik	0	NA	NA	NA	NA	NA
Gm26644	0.259930897030264	-0.199276210019714	3.46002226895288	-0.0575939096715762	0.954072101000043	NA
Gm26645	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm26646	0.249633372840187	1.32103496510046	3.51730082118743	0.375582025041145	0.707227655960588	NA
Gm26647	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
4930471D02Rik	0	NA	NA	NA	NA	NA
4930505N22Rik	0.317078215901761	1.71597280473209	3.21929055891559	0.533028247475157	0.594014026681863	NA
9030616G12Rik	0	NA	NA	NA	NA	NA
A230060F14Rik	0.22055659482452	-0.199275634042077	3.5338115409304	-0.0563911322757214	0.955030221134623	NA
ENSMUSG00000097693	0	NA	NA	NA	NA	NA
G730013B05Rik	0	NA	NA	NA	NA	NA
4833412C05Rik	0.327617606646495	-0.789217672431087	3.24823206017803	-0.242968377200191	0.808029894835951	NA
5430400D12Rik	0.259907459080048	-0.199276209191597	3.46012948989767	-0.057592124737936	0.954073522811038	NA
Gm26738	0	NA	NA	NA	NA	NA
Gm17508	0	NA	NA	NA	NA	NA
Gm26739	0	NA	NA	NA	NA	NA
Gm26741	0	NA	NA	NA	NA	NA
Gm26740	296.933023125032	-0.247182362691655	0.247790421117848	-0.997546077756152	0.318499519631397	0.99948711220668
E030037K01Rik	1.49999309884849	1.12289272408699	1.44093462226635	0.779280826996066	0.435814306351466	NA
2810429I04Rik	2.27846735629287	-1.47710022261743	1.12843490939675	-1.30898132476873	0.19054067680043	NA
2310026I22Rik	0	NA	NA	NA	NA	NA
Gm5523	3.49983627738915	-1.45185315565901	0.870419959543327	-1.66799157089727	0.0953174000766299	NA
Gm10532	0	NA	NA	NA	NA	NA
Gm7741	0.340815485680185	1.80539854518557	3.15366811104909	0.572475758898102	0.566999703991959	NA
Gm20109	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gpr137b-ps	2.7946314996659	-0.430451506412038	0.916170449908776	-0.469837797600761	0.638470907591634	NA
1700026J14Rik	0	NA	NA	NA	NA	NA
1700066J03Rik	0.225896103061763	1.20525126005471	3.52887358907375	0.341539936082286	0.732697145602754	NA
Rpl31-ps18	0	NA	NA	NA	NA	NA
Gm26850	1.75067738784765	-1.98221206209735	1.58614307666845	-1.24970571145499	0.211407070174832	NA
4930593A02Rik	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
9530036O11Rik	0	NA	NA	NA	NA	NA
F630040K05Rik	1.20099254273248	0.431222467198946	1.48900315477301	0.289604804272349	0.772118591168107	NA
2310015A10Rik	18.4386787065874	0.392587887770471	0.436662452308479	0.899064908592436	0.368618088138902	0.99948711220668
Gm26588	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
D930032P07Rik	0.245622371765024	1.29958681757549	3.52593627766173	0.36857921279205	0.712441392118951	NA
9530059O14Rik	0	NA	NA	NA	NA	NA
4930445N18Rik	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm2539	0.431996124555389	-0.111706338710026	2.60905937668915	-0.0428147936026581	0.965849171213755	NA
E030044B06Rik	0.138389873927178	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Gm26535	0	NA	NA	NA	NA	NA
Gm16973	8.50085055281602	0.102935654926398	0.597635485426707	0.172238191065417	0.863250274377218	NA
D030040B21Rik	0.256231575374635	1.32823849275349	3.52428007544929	0.376882218302175	0.706261136458081	NA
AI115009	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Gm6225	3.96271362605945	-0.0992466532049235	0.761502542311519	-0.130330035279545	0.896305318007138	NA
Gm26533	0.243035170305739	1.31893098247562	3.52493891254029	0.374171302028356	0.708276873480944	NA
Gm16938	0	NA	NA	NA	NA	NA
Gm4673	3.45096376012942	0.10760679027024	0.86567633510284	0.124303721733893	0.901074800640512	NA
Gm26688	0	NA	NA	NA	NA	NA
Ptgs2os2	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
2010110K18Rik	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
A730056A06Rik	0.293340946123338	1.61707002743485	3.50048238223952	0.461956339400368	0.644112630614008	NA
6030442K20Rik	0.46233159686826	-0.00111296850102861	2.97784507907055	-0.000373749631520788	0.999701790946347	NA
4930534D22Rik	0	NA	NA	NA	NA	NA
4732463B04Rik	0.596275654150099	-1.84871167817974	2.34848446559979	-0.787193488081085	0.431168608667525	NA
Gm26636	0.195560630748892	1.15311445097561	3.53008586130102	0.326653372264047	0.743930070695187	NA
